audio_stop_number,object_id,media_url,title,in_gallery_version,stop_type,Summary,Comments,Keep?,media_url,audio file URL, collections URL,media_url
228,6176,p228.mp3,"Wendel, The Butterfly Catchers",1,quick,"Discusses Wendel's inspiration for the painting and his studies with 
European Impressionist painters",,Yes,p228.mp3,https://audio-tours.s3.amazonaws.com/p228.mp3,http://collections.artsmia.org/art/6176,
229,61319,p229.mp3,"Sisley, Le Pont de Moret",1,quick,,,,p229.mp3,https://audio-tours.s3.amazonaws.com/p229.mp3,http://collections.artsmia.org/art/61319,
230,1478,p230.mp3,Kpele Kpele Mask,1,quick,,,,p230.mp3,https://audio-tours.s3.amazonaws.com/p230.mp3,http://collections.artsmia.org/art/1478,
234,75993,p234.mp3,Palace Door,1,quick,,,,p234.mp3,https://audio-tours.s3.amazonaws.com/p234.mp3,http://collections.artsmia.org/art/75993,
235,320,p235.mp3,"Rubens, Allegory Union of England and Scotland",1,quick,"Artist was also a diplomat, this work celebrates union of England and 
Scotland, decribes figures",Very interesting information ,Yes,p235.mp3,https://audio-tours.s3.amazonaws.com/p235.mp3,http://collections.artsmia.org/art/320,
236,31377,p236.mp3,Set of Four Wine Coolers,1,quick,,,,p236.mp3,https://audio-tours.s3.amazonaws.com/p236.mp3,http://collections.artsmia.org/art/31377,
237,83723,p237.mp3,Silver Dressing Set,1,quick,,,,p237.mp3,https://audio-tours.s3.amazonaws.com/p237.mp3,http://collections.artsmia.org/art/83723,
238,55601,p238.mp3,"Chermayeff, Model AC74C Radio",1,quick,,,,p238.mp3,https://audio-tours.s3.amazonaws.com/p238.mp3,http://collections.artsmia.org/art/55601,
240,84289,p240.mp3,Coosh Ripple Egg Chair,1,quick,,,,p240.mp3,https://audio-tours.s3.amazonaws.com/p240.mp3,http://collections.artsmia.org/art/84289,
242,62510,p242.mp3,"Jacobsz, Kitchen Still Life",1,quick,,,,p242.mp3,https://audio-tours.s3.amazonaws.com/p242.mp3,http://collections.artsmia.org/art/62510,
245,4312,p245.mp3,"Red Bear, Akicita Waste (Good Soldier)",1,quick,,,,p245.mp3,https://audio-tours.s3.amazonaws.com/p245.mp3,http://collections.artsmia.org/art/4312,
246,2121,p246.mp3,Lakota Dress,1,quick,,,,p246.mp3,https://audio-tours.s3.amazonaws.com/p246.mp3,http://collections.artsmia.org/art/2121,
247,,p247.mp3,Tsimshan Frontlet,1,quick,,,,p247.mp3,https://audio-tours.s3.amazonaws.com/p247.mp3,http://collections.artsmia.org/art/,
248,96917,p248.mp3,Bandolier Bags Spot-Stitched,1,quick,,,,p248.mp3,https://audio-tours.s3.amazonaws.com/p248.mp3,http://collections.artsmia.org/art/96917,
248,96917,p248.mp3,Bandolier Bags Spot-Stitched,1,quick,,,,p248.mp3,https://audio-tours.s3.amazonaws.com/p248.mp3,http://collections.artsmia.org/art/2116,
248,2116,p248.mp3,Bandolier Bags Spot-Stitched,1,quick,,,,p248.mp3,https://audio-tours.s3.amazonaws.com/p248.mp3,http://collections.artsmia.org/art/96917,
248,2116,p248.mp3,Bandolier Bags Spot-Stitched,1,quick,,,,p248.mp3,https://audio-tours.s3.amazonaws.com/p248.mp3,http://collections.artsmia.org/art/2116,
249,60509,p249.mp3,"Lakota, Winter Count",1,quick,,,,p249.mp3,https://audio-tours.s3.amazonaws.com/p249.mp3,http://collections.artsmia.org/art/60509,
252,4867,p252.mp3,Portrait - Priest Gyoki,1,quick,,,,p252.mp3,https://audio-tours.s3.amazonaws.com/p252.mp3,http://collections.artsmia.org/art/4867,
252,4867,p252.mp3,Portrait - Priest Gyoki,1,quick,,,,p252.mp3,https://audio-tours.s3.amazonaws.com/p252.mp3,http://collections.artsmia.org/art/4867,
254,6274,p254.mp3,"Purcell, Surprise Point Chair",1,quick,"Explains meaning of name ""surprise point"", nicknames and jokes to 
welcome people into new modern style, talks about Purcell's house",No results when searched,X,p254.mp3,https://audio-tours.s3.amazonaws.com/p254.mp3,http://collections.artsmia.org/art/6274,
258,4649,p258.mp3,"Purcell, Side Chair",1,quick,"Different from other chairs in the gallery, made from pine & horsehair, 
points out color of upholstery",Audio information is somewhat repetitive of the labels information.,No,p258.mp3,https://audio-tours.s3.amazonaws.com/p258.mp3,http://collections.artsmia.org/art/4649,
259,5995,p259.mp3,"Purcell & Elmslie, Dining Chair",1,quick,"Talks about house where the chair was, design elements of the chair -
diagonals ",Offers unique information,Yes,p259.mp3,https://audio-tours.s3.amazonaws.com/p259.mp3,http://collections.artsmia.org/art/5995,
261,4047,p261.mp3,"Purcell & Elmslie, Ceiling Light Fixture",1,quick,,,,p261.mp3,https://audio-tours.s3.amazonaws.com/p261.mp3,http://collections.artsmia.org/art/4047,
262,5737,p262.mp3,"Wright, Weed Holder",1,quick,"Celebration of humble plants, adding texture as contrast to geometry in 
the home, different way of exploring the natural world",Helps make sense of the pieces title,Yes,p262.mp3,https://audio-tours.s3.amazonaws.com/p262.mp3,http://collections.artsmia.org/art/5737,
263,7177,p263.mp3,Poutokomanawa,1,quick,,,,p263.mp3,https://audio-tours.s3.amazonaws.com/p263.mp3,http://collections.artsmia.org/art/7177,
264,3386,p264.mp3,Malanggan Frieze,1,quick,,,,p264.mp3,https://audio-tours.s3.amazonaws.com/p264.mp3,http://collections.artsmia.org/art/3386,
265,57822,p265.mp3,Olmec Mask,1,quick,,,,p265.mp3,https://audio-tours.s3.amazonaws.com/p265.mp3,http://collections.artsmia.org/art/57822,
266,5992,p266.mp3,Colima Dog,1,quick,,,,p266.mp3,https://audio-tours.s3.amazonaws.com/p266.mp3,http://collections.artsmia.org/art/5992,
267,742,p267.mp3,Tripod Vessel in the Shape of Jaguar,1,quick,,,,p267.mp3,https://audio-tours.s3.amazonaws.com/p267.mp3,http://collections.artsmia.org/art/742,
268,33688,p268.mp3,Bandolier Bags Loomed,1,quick,,,,p268.mp3,https://audio-tours.s3.amazonaws.com/p268.mp3,http://collections.artsmia.org/art/33688,
269,3077,p269.mp3,"Landseer, The Cat's Paw",1,quick,"Describes how Landseer's interpretation of the fabel is more brutal than the 
scene depicted in the original fabel.",,Yes,p269.mp3,https://audio-tours.s3.amazonaws.com/p269.mp3,http://collections.artsmia.org/art/3077,
270,592,p270.mp3,"Hobbema, Wooded Landscape w/ Waterfall",1,quick,"Ability of the artist to paint landscapes and atmosphere, but figures were 
painted by a different artist, figure in forgound was added much later",,Yes,p270.mp3,https://audio-tours.s3.amazonaws.com/p270.mp3,http://collections.artsmia.org/art/592,
273,1785,p273.mp3,"Tissot, Journey of the Magi",1,quick,,,,p273.mp3,https://audio-tours.s3.amazonaws.com/p273.mp3,http://collections.artsmia.org/art/1785,
274,76,p274.mp3,"Sargent, Luxembourg Gardens at Twilight",1,quick,,,,p274.mp3,https://audio-tours.s3.amazonaws.com/p274.mp3,http://collections.artsmia.org/art/76,
275,1255,p275.mp3,"Shiele, Portrait of Paris von Gutersloh",1,quick,,,,p275.mp3,https://audio-tours.s3.amazonaws.com/p275.mp3,http://collections.artsmia.org/art/1255,
276,1476,p276.mp3,"de Morales, Man of Sorrows",1,quick,,,,p276.mp3,https://audio-tours.s3.amazonaws.com/p276.mp3,http://collections.artsmia.org/art/1476,
277,,p277.mp3,"Titian, The Temptation of Christ",1,quick,,,,p277.mp3,https://audio-tours.s3.amazonaws.com/p277.mp3,http://collections.artsmia.org/art/,
278,4706,p278.mp3,"Ponte, The Element of Water",1,quick,,,,p278.mp3,https://audio-tours.s3.amazonaws.com/p278.mp3,http://collections.artsmia.org/art/4706,
279,1324,p279.mp3,"Cranach the Elder, Portrait of Anna Buchner",1,quick,,,,p279.mp3,https://audio-tours.s3.amazonaws.com/p279.mp3,http://collections.artsmia.org/art/1324,
282,1398,p282.mp3,Marriage Casket,1,quick,,,,p282.mp3,https://audio-tours.s3.amazonaws.com/p282.mp3,http://collections.artsmia.org/art/1398,
283,3211,p283.mp3,Reliquary Head of Saint Theobald,1,quick,,,,p283.mp3,https://audio-tours.s3.amazonaws.com/p283.mp3,http://collections.artsmia.org/art/3211,
284,45813,p284.mp3,Stencil from Chicago Stock Exchange,1,quick,"Used to define upper edges of the building, points out elevator grills were 
from same building, points out colors","Good, builds on what is said in the label",Yes,p284.mp3,https://audio-tours.s3.amazonaws.com/p284.mp3,http://collections.artsmia.org/art/45813,
285,,p285.mp3,"Ellis, Desk",1,quick,"Designed for Stickley Furniture Company, fused sense of adventurousness 
in the company, details of the desk",No audio available online,X,p285.mp3,https://audio-tours.s3.amazonaws.com/p285.mp3,http://collections.artsmia.org/art/,
286,175,p286.mp3,Model For Francis Little House,1,quick,"One of Wright's last large Prairie school houses, model commissioned 
by museum",Somewhat off topic from the label but still interesting.,No,p286.mp3,https://audio-tours.s3.amazonaws.com/p286.mp3,http://collections.artsmia.org/art/175,
287,3730,p287.mp3,"Maher, Armchair",1,quick,"Points out similarities with the tea service from same house, repetition of 
motifs to create harmonious interior",Relates to other pieces in the gallery,Yes,p287.mp3,https://audio-tours.s3.amazonaws.com/p287.mp3,http://collections.artsmia.org/art/3730,
288,5665,p288.mp3,"Elmslie, Screen Fragment",1,quick,,,,p288.mp3,https://audio-tours.s3.amazonaws.com/p288.mp3,http://collections.artsmia.org/art/5665,
289,,p289.mp3,"Amulung, Glass Candlestick",1,quick,,,,p289.mp3,https://audio-tours.s3.amazonaws.com/p289.mp3,http://collections.artsmia.org/art/,
290,33713,p290.mp3,"Sevres, Benjamin Franklin Plate",1,quick,,,,p290.mp3,https://audio-tours.s3.amazonaws.com/p290.mp3,http://collections.artsmia.org/art/33713,
293,,p293.mp3,"Bakewell, Celery Vases",1,quick,,,,p293.mp3,https://audio-tours.s3.amazonaws.com/p293.mp3,http://collections.artsmia.org/art/,
294,45278,p294.mp3,Cologne Bottle  Falcon/Apsley,1,quick,,,,p294.mp3,https://audio-tours.s3.amazonaws.com/p294.mp3,http://collections.artsmia.org/art/45278,
295,27055,p295.mp3,Amethyst Footed Compote,1,quick,,,,p295.mp3,https://audio-tours.s3.amazonaws.com/p295.mp3,http://collections.artsmia.org/art/27055,
296,5167,p296.mp3,"Yellow, Anthropologie",1,quick,,,,p296.mp3,https://audio-tours.s3.amazonaws.com/p296.mp3,http://collections.artsmia.org/art/5167,
297,,p297.mp3,Moccasin Case,1,quick,,,,p297.mp3,https://audio-tours.s3.amazonaws.com/p297.mp3,http://collections.artsmia.org/art/,
298,5890,p298.mp3,"Nakoda, A'Ani Beaded Moccasins",1,quick,,,,p298.mp3,https://audio-tours.s3.amazonaws.com/p298.mp3,http://collections.artsmia.org/art/5890,
299,5968,p299.mp3,Iatmul Mei Mask,1,quick,,,,p299.mp3,https://audio-tours.s3.amazonaws.com/p299.mp3,http://collections.artsmia.org/art/5968,
300,4558,p300.mp3,"Inca, Kero",1,quick,,,,p300.mp3,https://audio-tours.s3.amazonaws.com/p300.mp3,http://collections.artsmia.org/art/4558,
307,3361,p307.mp3,"Majnun in the Wilderness, India",1,quick,,,,p307.mp3,https://audio-tours.s3.amazonaws.com/p307.mp3,http://collections.artsmia.org/art/3361,
307,3361,p307.mp3,"Majnun in the Wilderness, India",1,quick,,,,p307.mp3,https://audio-tours.s3.amazonaws.com/p307.mp3,http://collections.artsmia.org/art/4829,
309,,p309.mp3,Central Thai Ceramics Panel,1,quick,,,,p309.mp3,https://audio-tours.s3.amazonaws.com/p309.mp3,http://collections.artsmia.org/art/,
313,,p313.mp3,Dressing the Torah Panel,1,quick,,,,p313.mp3,https://audio-tours.s3.amazonaws.com/p313.mp3,http://collections.artsmia.org/art/,
320,1512,p320.mp3,"Fra Angelico, Saint Benedict",1,quick,,,,p320.mp3,https://audio-tours.s3.amazonaws.com/p320.mp3,http://collections.artsmia.org/art/1512,
321,,p321.mp3,Japanese Porcelain Panel,1,quick,,,,p321.mp3,https://audio-tours.s3.amazonaws.com/p321.mp3,http://collections.artsmia.org/art/,
322,3213,p322.mp3,"Yamada Doan, Tiger and Dragon Screen",1,quick,,,,p322.mp3,https://audio-tours.s3.amazonaws.com/p322.mp3,http://collections.artsmia.org/art/3213,
323,2225,p323.mp3,Madonna & Child D'Ancona Enthroned,1,quick,,,,p323.mp3,https://audio-tours.s3.amazonaws.com/p323.mp3,http://collections.artsmia.org/art/2225,
324,1508,p324.mp3,"Nolde, Evening Glow",1,quick,,,,p324.mp3,https://audio-tours.s3.amazonaws.com/p324.mp3,http://collections.artsmia.org/art/1508,
325,4464,p325.mp3,Title Page from a Buddhist Manuscript,1,quick,,,,p325.mp3,https://audio-tours.s3.amazonaws.com/p325.mp3,http://collections.artsmia.org/art/4464,
326,4829,p326.mp3,"Raja Bikram and the Angels, India",1,quick,,,,p326.mp3,https://audio-tours.s3.amazonaws.com/p326.mp3,http://collections.artsmia.org/art/4829,
327,67033,p327.mp3,"Tanshin, Phoenixes and Paulownia",1,quick,,,,p327.mp3,https://audio-tours.s3.amazonaws.com/p327.mp3,http://collections.artsmia.org/art/67033,
332,63394,p332.mp3,"Kondo Takahiro, Galaxy",1,quick,,,,p332.mp3,https://audio-tours.s3.amazonaws.com/p332.mp3,http://collections.artsmia.org/art/63394,
333,,p333.mp3,Japanese Lacquer Panel,1,quick,,,,p333.mp3,https://audio-tours.s3.amazonaws.com/p333.mp3,http://collections.artsmia.org/art/,
334,1375,p334.mp3,"Bernini, Portrait Bust of Pope Clement X",1,quick,"Talks about importance of the artist at the time, portrait bust very realistic, 
pope looks old",,Yes,p334.mp3,https://audio-tours.s3.amazonaws.com/p334.mp3,http://collections.artsmia.org/art/1375,
335,63393,p335.mp3,"Zenji, Shining Sea Reflecting on Clouds",1,quick,,,,p335.mp3,https://audio-tours.s3.amazonaws.com/p335.mp3,http://collections.artsmia.org/art/63393,
336,2205,p336.mp3,Bust of Madame Serilly,1,quick,,,,p336.mp3,https://audio-tours.s3.amazonaws.com/p336.mp3,http://collections.artsmia.org/art/2205,
337,,p337.mp3,"Scenes of Rice Cultivation, Set of 4 Folding Screens",1,quick,,,,p337.mp3,https://audio-tours.s3.amazonaws.com/p337.mp3,http://collections.artsmia.org/art/,
338,5929,p338.mp3,"Shimaoka Tatsuzo, Bowl",1,quick,,,,p338.mp3,https://audio-tours.s3.amazonaws.com/p338.mp3,http://collections.artsmia.org/art/5929,
340,18573,p340.mp3,"Sansetsu, Taoist Immortals",1,quick,,,,p340.mp3,https://audio-tours.s3.amazonaws.com/p340.mp3,http://collections.artsmia.org/art/18573,
342,,p342.mp3,Ewer Stand,1,quick,,,,p342.mp3,https://audio-tours.s3.amazonaws.com/p342.mp3,http://collections.artsmia.org/art/,
344,24494,p344.mp3,Tagasode (Whose Sleeves?),1,quick,,,,p344.mp3,https://audio-tours.s3.amazonaws.com/p344.mp3,http://collections.artsmia.org/art/24494,
344,24494,p344.mp3,Tagasode (Whose Sleeves?),1,quick,,,,p344.mp3,https://audio-tours.s3.amazonaws.com/p344.mp3,http://collections.artsmia.org/art/24494,
344,24494,p344.mp3,Tagasode (Whose Sleeves?),1,quick,,,,p344.mp3,https://audio-tours.s3.amazonaws.com/p344.mp3,http://collections.artsmia.org/art/24494,
344,24494,p344.mp3,Tagasode (Whose Sleeves?),1,quick,,,,p344.mp3,https://audio-tours.s3.amazonaws.com/p344.mp3,http://collections.artsmia.org/art/24494,
345,12948,p345.mp3,Standing Buddha,1,quick,,,,p345.mp3,https://audio-tours.s3.amazonaws.com/p345.mp3,http://collections.artsmia.org/art/12948,
345,12948,p345.mp3,Standing Buddha,1,quick,,,,p345.mp3,https://audio-tours.s3.amazonaws.com/p345.mp3,http://collections.artsmia.org/art/646,
345,646,p345.mp3,Pair of Bodhisattvas,1,quick,,,,p345.mp3,https://audio-tours.s3.amazonaws.com/p345.mp3,http://collections.artsmia.org/art/12948,
345,646,p345.mp3,Pair of Bodhisattvas,1,quick,,,,p345.mp3,https://audio-tours.s3.amazonaws.com/p345.mp3,http://collections.artsmia.org/art/646,
346,807,p346.mp3,Bodhisattva Kuan-Yin and Flying Apsaras,1,quick,,,,p346.mp3,https://audio-tours.s3.amazonaws.com/p346.mp3,http://collections.artsmia.org/art/807,
347,40660,p347.mp3,Nine Dragon Box,1,quick,,,,p347.mp3,https://audio-tours.s3.amazonaws.com/p347.mp3,http://collections.artsmia.org/art/40660,
347,40660,p347.mp3,Nine Dragon Box,1,quick,,,,p347.mp3,https://audio-tours.s3.amazonaws.com/p347.mp3,http://collections.artsmia.org/art/40663,
347,40660,p347.mp3,Nine Dragon Box,1,quick,,,,p347.mp3,https://audio-tours.s3.amazonaws.com/p347.mp3,http://collections.artsmia.org/art/40633,
347,40660,p347.mp3,Nine Dragon Box,1,quick,,,,p347.mp3,https://audio-tours.s3.amazonaws.com/p347.mp3,http://collections.artsmia.org/art/5192,
347,40663,p347.mp3,Cover of a Chun Box,1,quick,,,,p347.mp3,https://audio-tours.s3.amazonaws.com/p347.mp3,http://collections.artsmia.org/art/40660,
347,40663,p347.mp3,Cover of a Chun Box,1,quick,,,,p347.mp3,https://audio-tours.s3.amazonaws.com/p347.mp3,http://collections.artsmia.org/art/40663,
347,40663,p347.mp3,Cover of a Chun Box,1,quick,,,,p347.mp3,https://audio-tours.s3.amazonaws.com/p347.mp3,http://collections.artsmia.org/art/40633,
347,40663,p347.mp3,Cover of a Chun Box,1,quick,,,,p347.mp3,https://audio-tours.s3.amazonaws.com/p347.mp3,http://collections.artsmia.org/art/5192,
347,40633,p347.mp3,Octagonal Box,1,quick,,,,p347.mp3,https://audio-tours.s3.amazonaws.com/p347.mp3,http://collections.artsmia.org/art/40660,
347,40633,p347.mp3,Octagonal Box,1,quick,,,,p347.mp3,https://audio-tours.s3.amazonaws.com/p347.mp3,http://collections.artsmia.org/art/40663,
347,40633,p347.mp3,Octagonal Box,1,quick,,,,p347.mp3,https://audio-tours.s3.amazonaws.com/p347.mp3,http://collections.artsmia.org/art/40633,
347,40633,p347.mp3,Octagonal Box,1,quick,,,,p347.mp3,https://audio-tours.s3.amazonaws.com/p347.mp3,http://collections.artsmia.org/art/5192,
347,5192,p347.mp3,Cosmetic Cabinet,1,quick,,,,p347.mp3,https://audio-tours.s3.amazonaws.com/p347.mp3,http://collections.artsmia.org/art/40660,
347,5192,p347.mp3,Cosmetic Cabinet,1,quick,,,,p347.mp3,https://audio-tours.s3.amazonaws.com/p347.mp3,http://collections.artsmia.org/art/40663,
347,5192,p347.mp3,Cosmetic Cabinet,1,quick,,,,p347.mp3,https://audio-tours.s3.amazonaws.com/p347.mp3,http://collections.artsmia.org/art/40633,
347,5192,p347.mp3,Cosmetic Cabinet,1,quick,,,,p347.mp3,https://audio-tours.s3.amazonaws.com/p347.mp3,http://collections.artsmia.org/art/5192,
348,60728,p348.mp3,Celestial Horse (2 labels),1,quick,,,,p348.mp3,https://audio-tours.s3.amazonaws.com/p348.mp3,http://collections.artsmia.org/art/60728,
349,12088,p349.mp3,Commemorative Gate,1,quick,,,,p349.mp3,https://audio-tours.s3.amazonaws.com/p349.mp3,http://collections.artsmia.org/art/12088,
351,1500,p351.mp3,"Lu, A Poet Contemplating a Waterfall",1,quick,,,,p351.mp3,https://audio-tours.s3.amazonaws.com/p351.mp3,http://collections.artsmia.org/art/1500,
352,,p352.mp3,"Baccarat, Punch Bowl Set",1,quick,,,,p352.mp3,https://audio-tours.s3.amazonaws.com/p352.mp3,http://collections.artsmia.org/art/,
353,32122,p353.mp3,Seated Kuan-Yin,1,quick,,,,p353.mp3,https://audio-tours.s3.amazonaws.com/p353.mp3,http://collections.artsmia.org/art/32122,
356,97646,p356.mp3,Ancient Lacquer Ware,1,quick,,,,p356.mp3,https://audio-tours.s3.amazonaws.com/p356.mp3,http://collections.artsmia.org/art/97646,
357,5790,p357.mp3,Portrait of Confucius,1,quick,,,,p357.mp3,https://audio-tours.s3.amazonaws.com/p357.mp3,http://collections.artsmia.org/art/5790,
360,1413,p360.mp3,"Monet, The Japonese Footbridge",1,quick,,,,p360.mp3,https://audio-tours.s3.amazonaws.com/p360.mp3,http://collections.artsmia.org/art/1413,
361,887,p361.mp3,"Head of the Buddha, Thailand or Cambodia",1,quick,,,,p361.mp3,https://audio-tours.s3.amazonaws.com/p361.mp3,http://collections.artsmia.org/art/887,
361,887,p361.mp3,"Head of the Buddha, Thailand or Cambodia",1,quick,,,,p361.mp3,https://audio-tours.s3.amazonaws.com/p361.mp3,http://collections.artsmia.org/art/889,
361,887,p361.mp3,"Head of the Buddha, Thailand or Cambodia",1,quick,,,,p361.mp3,https://audio-tours.s3.amazonaws.com/p361.mp3,http://collections.artsmia.org/art/1752,
361,889,p361.mp3,"Head of a Buddha, Cambodia",1,quick,,,,p361.mp3,https://audio-tours.s3.amazonaws.com/p361.mp3,http://collections.artsmia.org/art/887,
361,889,p361.mp3,"Head of a Buddha, Cambodia",1,quick,,,,p361.mp3,https://audio-tours.s3.amazonaws.com/p361.mp3,http://collections.artsmia.org/art/889,
361,889,p361.mp3,"Head of a Buddha, Cambodia",1,quick,,,,p361.mp3,https://audio-tours.s3.amazonaws.com/p361.mp3,http://collections.artsmia.org/art/1752,
